Name,ID
LGALS3BP_Q08380_OID30765_v1_Inflammation_II.tar,syn52363602
LGALS3_P17931_OID20284_v1_Cardiometabolic.tar,syn51470186
LGALS4_P56470_OID20748_v1_Inflammation.tar,syn51469541
LGALS7_LGALS7B_P47929_OID21406_v1_Oncology.tar,syn51468441
LGALS8_O00214_OID21041_v1_Neurology.tar,syn51471143
LGALS9_O00182_OID20781_v1_Inflammation.tar,syn51471230
LGMN_Q99538_OID20773_v1_Inflammation.tar,syn51468722
LHB_P01229_OID21248_v1_Oncology.tar,syn51471250
LHPP_Q9H008_OID20749_v1_Inflammation.tar,syn51469165
LIFR_P42702_OID20606_v1_Inflammation.tar,syn51469919
LIF_P15018_OID20824_v1_Neurology.tar,syn51468615
LILRA2_Q8N149_OID21152_v1_Neurology.tar,syn51470958
LILRA3_Q8N6C8_OID30376_v1_Cardiometabolic_II.tar,syn52362124
LILRA4_P59901_OID30162_v1_Cardiometabolic_II.tar,syn52362411
LILRA5_A6NI73_OID20209_v1_Cardiometabolic.tar,syn51468712
LILRA6_Q6PI73_OID30346_v1_Cardiometabolic_II.tar,syn52363586
LILRB1_Q8NHL6_OID20323_v1_Cardiometabolic.tar,syn51469086
LILRB2_Q8N423_OID20301_v1_Cardiometabolic.tar,syn51468619
LILRB4_Q8NHJ6_OID20429_v1_Inflammation.tar,syn51469926
LILRB5_O75023_OID20324_v1_Cardiometabolic.tar,syn51469508
LIPF_P07098_OID30266_v1_Cardiometabolic_II.tar,syn52361266
LMNB1_P20700_OID31501_v1_Oncology_II.tar,syn52361422
LMNB2_Q03252_OID31109_v1_Neurology_II.tar,syn52362598
LMOD1_P29536_OID30212_v1_Cardiometabolic_II.tar,syn52363622
LMOD1_P29536_OID30547_v1_Inflammation_II.tar,syn52362671
LMOD1_P29536_OID31014_v1_Neurology_II.tar,syn52362634
LMOD1_P29536_OID31416_v1_Oncology_II.tar,syn52363004
LMOD2_Q6P5Q4_OID30864_v1_Neurology_II.tar,syn52363387
LONP1_P36776_OID30219_v1_Cardiometabolic_II.tar,syn52361791
LPA_P08519_OID30747_v1_Inflammation_II.tar,syn52361776
LPCAT2_Q7L5N7_OID21290_v1_Oncology.tar,syn51470909
LPL_P06858_OID20188_v1_Cardiometabolic.tar,syn51469090
LPO_P22079_OID20963_v1_Neurology.tar,syn51468791
LPP_Q93052_OID30190_v1_Cardiometabolic_II.tar,syn52361503
LRCH4_O75427_OID30191_v1_Cardiometabolic_II.tar,syn52361826
LRFN2_Q9ULH4_OID30895_v1_Neurology_II.tar,syn52362445
LRG1_P02750_OID30751_v1_Inflammation_II.tar,syn52361353
LRIG1_Q96JA1_OID21429_v1_Oncology.tar,syn51470141
LRIG3_Q6UXM1_OID30450_v1_Inflammation_II.tar,syn52361587
LRP11_Q86VZ4_OID20185_v1_Cardiometabolic.tar,syn51471245
LRP1_Q07954_OID21293_v1_Oncology.tar,syn51469538
LRP2BP_Q9P2M1_OID30907_v1_Neurology_II.tar,syn52362513
LRP2_P98164_OID30960_v1_Neurology_II.tar,syn52362011
LRPAP1_P30533_OID21059_v1_Neurology.tar,syn51471427
LRRC25_Q8N386_OID21333_v1_Oncology.tar,syn51471390
LRRC37A2_A6NM11_OID31440_v1_Oncology_II.tar,syn52363503
LRRC38_Q5VT99_OID30924_v1_Neurology_II.tar,syn52363644
LRRC59_Q96AG4_OID30361_v1_Cardiometabolic_II.tar,syn52363477
LRRFIP1_Q32MZ4_OID31344_v1_Oncology_II.tar,syn52363466
LRRN1_Q6UXK5_OID20438_v1_Inflammation.tar,syn51470237
LRTM1_Q9HBL6_OID30906_v1_Neurology_II.tar,syn52362607
LRTM2_Q8N967_OID31020_v1_Neurology_II.tar,syn52362364
LSM1_O15116_OID21210_v1_Oncology.tar,syn51469037
LSM8_O95777_OID31269_v1_Oncology_II.tar,syn52362251
LSP1_P33241_OID20530_v1_Inflammation.tar,syn51469118
LTA4H_P09960_OID21452_v1_Oncology.tar,syn51469673
LTA_P01374_OID20586_v1_Inflammation.tar,syn51471381
LTBP2_Q14767_OID20254_v1_Cardiometabolic.tar,syn51468411
LTBP3_Q9NS15_OID21191_v1_Oncology.tar,syn51468782
LTBR_P36941_OID20768_v1_Inflammation.tar,syn51468616
LTB_Q06643_OID31383_v1_Oncology_II.tar,syn52362439
LTO1_Q8WV07_OID20434_v1_Inflammation.tar,syn51469486
LUZP2_Q86TE4_OID31402_v1_Oncology_II.tar,syn52362512
LXN_Q9BS40_OID21003_v1_Neurology.tar,syn51469561
LY6D_Q14210_OID20708_v1_Inflammation.tar,syn51469142
LY75_O60449_OID20580_v1_Inflammation.tar,syn51471426
LY96_Q9Y6Y9_OID20945_v1_Neurology.tar,syn51471402
LY9_Q9HBG7_OID20670_v1_Inflammation.tar,syn51469877
LYAR_Q9NX58_OID21264_v1_Oncology.tar,syn51469990
LYN_P07948_OID21350_v1_Oncology.tar,syn51468702
LYPD1_Q8N2G4_OID20821_v1_Neurology.tar,syn51469106
LYPD3_O95274_OID21530_v1_Oncology.tar,syn51468454
LYPD8_Q6UX82_OID21251_v1_Oncology.tar,syn51470156
LYPLA2_O95372_OID30817_v1_Neurology_II.tar,syn52362217
LYSMD3_Q7Z3D4_OID30950_v1_Neurology_II.tar,syn52363017
LYVE1_Q9Y5Y7_OID30728_v1_Inflammation_II.tar,syn52363601
LYZL2_Q7Z4W2_OID31180_v1_Oncology_II.tar,syn52362328
LZTFL1_Q9NQ48_OID30637_v1_Inflammation_II.tar,syn52361981
M6PR_P20645_OID30208_v1_Cardiometabolic_II.tar,syn52363045
MAD1L1_Q9Y6D9_OID20904_v1_Neurology.tar,syn51468906
MAEA_Q7L5Y9_OID21206_v1_Oncology.tar,syn51469494
MAGEA3_P43357_OID31331_v1_Oncology_II.tar,syn52361442
MAGED1_Q9Y5V3_OID21181_v1_Oncology.tar,syn51470096
MAG_P20916_OID30967_v1_Neurology_II.tar,syn52363606
MAMDC2_Q7Z304_OID30309_v1_Cardiometabolic_II.tar,syn52362492
MAMDC4_Q6UXC1_OID31342_v1_Oncology_II.tar,syn52361390
MAN1A2_O60476_OID30262_v1_Cardiometabolic_II.tar,syn52362244
MAN2B2_Q9Y2E5_OID30306_v1_Cardiometabolic_II.tar,syn52362685
MANEAL_Q5VSG8_OID31244_v1_Oncology_II.tar,syn52362156
MANF_P55145_OID20707_v1_Inflammation.tar,syn51470058
MANSC1_Q9H8J5_OID21492_v1_Oncology.tar,syn51470075
MANSC4_A6NHS7_OID30141_v1_Cardiometabolic_II.tar,syn52361447
MAP1LC3A_Q9H492_OID30868_v1_Neurology_II.tar,syn52361460
MAP1LC3B2_A6NCE7_OID30074_v1_Cardiometabolic_II.tar,syn52361893
MAP2K1_Q02750_OID31468_v1_Oncology_II.tar,syn52363484
MAP2K6_P52564_OID20552_v1_Inflammation.tar,syn51470628
MAP2_P11137_OID31138_v1_Neurology_II.tar,syn52362735
MAP3K5_Q99683_OID21253_v1_Oncology.tar,syn51469714
MAP4K5_Q9Y4K4_OID20899_v1_Neurology.tar,syn51468747
MAPK13_O15264_OID31205_v1_Oncology_II.tar,syn52362618
MAPK9_P45984_OID20557_v1_Inflammation.tar,syn51470211
MAPKAPK2_P49137_OID31293_v1_Oncology_II.tar,syn52362738
MAPRE3_Q9UPY8_OID31177_v1_Oncology_II.tar,syn52361920
MAPT_P10636_OID20830_v1_Neurology.tar,syn51468621
MARCO_Q9UEW3_OID20210_v1_Cardiometabolic.tar,syn51469646
MARS1_P56192_OID30658_v1_Inflammation_II.tar,syn52361885
MASP1_P48740_OID20954_v1_Neurology.tar,syn51469145
MATN2_O00339_OID20767_v1_Inflammation.tar,syn51470834
MATN3_O15232_OID20979_v1_Neurology.tar,syn51470264
MAVS_Q7Z434_OID21204_v1_Oncology.tar,syn51470236
MAX_P61244_OID20877_v1_Neurology.tar,syn51469792
MBL2_P11226_OID30759_v1_Inflammation_II.tar,syn52361473
MB_P02144_OID20263_v1_Cardiometabolic.tar,syn51468641
MCAM_P43121_OID20343_v1_Cardiometabolic.tar,syn51468812
MCEE_Q96PE7_OID31033_v1_Neurology_II.tar,syn52361730
MCEMP1_Q8IX19_OID30501_v1_Inflammation_II.tar,syn52361448
MCFD2_Q8NI22_OID20171_v1_Cardiometabolic.tar,syn51470370
MCTS1_Q9ULC4_OID31444_v1_Oncology_II.tar,syn52362305
MDGA1_Q8NFP4_OID20951_v1_Neurology.tar,syn51468612
MDH1_P40925_OID30669_v1_Inflammation_II.tar,syn52362706
MDK_P21741_OID21489_v1_Oncology.tar,syn51468479
MDM1_Q8TC05_OID30945_v1_Neurology_II.tar,syn52362757
MECR_Q9BV79_OID30274_v1_Cardiometabolic_II.tar,syn52362968
MED18_Q9BUE0_OID21236_v1_Oncology.tar,syn51469769
MED21_Q13503_OID30066_v1_Cardiometabolic_II.tar,syn52363156
MEGF10_Q96KG7_OID20746_v1_Inflammation.tar,syn51469075
MEGF11_A6BM72_OID30099_v1_Cardiometabolic_II.tar,syn52361918
MEGF9_Q9H1U4_OID20285_v1_Cardiometabolic.tar,syn51470984
MELTF_P08582_OID30347_v1_Cardiometabolic_II.tar,syn52362678
MENT_Q9BUN1_OID30595_v1_Inflammation_II.tar,syn52362687
MEP1A_Q16819_OID31459_v1_Oncology_II.tar,syn52361326
MEP1B_Q16820_OID20168_v1_Cardiometabolic.tar,syn51471270
MEPE_Q9NQ76_OID20753_v1_Inflammation.tar,syn51470035
MERTK_Q12866_OID20657_v1_Inflammation.tar,syn51470745
MESD_Q14696_OID21099_v1_Neurology.tar,syn51471282
METAP1D_Q6UB28_OID20519_v1_Inflammation.tar,syn51470184
METAP1_P53582_OID20815_v1_Neurology.tar,syn51468886
METAP2_P50579_OID21437_v1_Oncology.tar,syn51470100
MET_P08581_OID20269_v1_Cardiometabolic.tar,syn51470941
MFAP3L_O75121_OID30933_v1_Neurology_II.tar,syn52361382
MFAP3_P55082_OID20057_v1_Cardiometabolic.tar,syn51469984
MFAP4_P55083_OID30598_v1_Inflammation_II.tar,syn52361629
MFAP5_Q13361_OID20239_v1_Cardiometabolic.tar,syn51469323
MFGE8_Q08431_OID21134_v1_Neurology.tar,syn51469554
MGLL_Q99685_OID20711_v1_Inflammation.tar,syn51470160
MGMT_P16455_OID20588_v1_Inflammation.tar,syn51470904
MIA_Q16674_OID21531_v1_Oncology.tar,syn51470192
MICALL2_Q8IY33_OID30889_v1_Neurology_II.tar,syn52361621
MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation.tar,syn51468471
MIF_P14174_OID21073_v1_Neurology.tar,syn51470937
MILR1_Q7Z6M3_OID20482_v1_Inflammation.tar,syn51470259
MINDY1_Q8N5J2_OID31399_v1_Oncology_II.tar,syn52362625
MINK1_Q8N4C8_OID31156_v1_Neurology_II.tar,syn52363016
MITD1_Q8WV92_OID20959_v1_Neurology.tar,syn51468988
MKI67_P46013_OID30455_v1_Inflammation_II.tar,syn52362511
MLLT1_Q03111_OID31211_v1_Oncology_II.tar,syn52361419
MLN_P12872_OID20541_v1_Inflammation.tar,syn51468734
MME_P08473_OID21307_v1_Oncology.tar,syn51470229
MMP10_P09238_OID20687_v1_Inflammation.tar,syn51470913
MMP12_P39900_OID21439_v1_Oncology.tar,syn51469901
MMP13_P45452_OID20807_v1_Neurology.tar,syn51471215
MMP15_P51511_OID30299_v1_Cardiometabolic_II.tar,syn52362812
MMP1_P03956_OID20672_v1_Inflammation.tar,syn51468526
MMP3_P08254_OID21083_v1_Neurology.tar,syn51470108
MMP7_P09237_OID20087_v1_Cardiometabolic.tar,syn51469139
MMP8_P22894_OID21019_v1_Neurology.tar,syn51469904
MMP9_P14780_OID21103_v1_Neurology.tar,syn51469362
MMUT_P22033_OID30159_v1_Cardiometabolic_II.tar,syn52362018
MN1_Q10571_OID30908_v1_Neurology_II.tar,syn52362431
MNAT1_P51948_OID31327_v1_Oncology_II.tar,syn52363050
MNDA_P41218_OID20156_v1_Cardiometabolic.tar,syn51470955
MOCS2_O96007_OID30638_v1_Inflammation_II.tar,syn52363530
MOG_Q16653_OID21384_v1_Oncology.tar,syn51470915
MORC3_Q14149_OID31073_v1_Neurology_II.tar,syn52361930
MORF4L1_Q9UBU8_OID31257_v1_Oncology_II.tar,syn52362161
MORF4L2_Q15014_OID31160_v1_Oncology_II.tar,syn52362580
MORN4_Q8NDC4_OID31217_v1_Oncology_II.tar,syn52361572
MPHOSPH8_Q99549_OID20092_v1_Cardiometabolic.tar,syn51471353
MPIG6B_O95866_OID20779_v1_Inflammation.tar,syn51469026
MPI_P34949_OID21288_v1_Oncology.tar,syn51468697
MPO_P05164_OID21100_v1_Neurology.tar,syn51469805
MPRIP_Q6WCQ1_OID31420_v1_Oncology_II.tar,syn52361497
MRC1_P22897_OID30694_v1_Inflammation_II.tar,syn52362646
MRI1_Q9BV20_OID30891_v1_Neurology_II.tar,syn52363031
MRPL24_Q96A35_OID30178_v1_Cardiometabolic_II.tar,syn52363035
MRPL28_Q13084_OID31023_v1_Neurology_II.tar,syn52363654
MRPL46_Q9H2W6_OID20858_v1_Neurology.tar,syn51468996
MRPL52_Q86TS9_OID31239_v1_Oncology_II.tar,syn52363064
MRPL58_Q14197_OID31036_v1_Neurology_II.tar,syn52361760
MRPS16_Q9Y3D3_OID30489_v1_Inflammation_II.tar,syn52362660
MSLNL_Q96KJ4_OID30939_v1_Neurology_II.tar,syn52363646
MSLN_Q13421_OID21380_v1_Oncology.tar,syn51469070
MSMB_P08118_OID20275_v1_Cardiometabolic.tar,syn51468800
MSR1_P21757_OID21063_v1_Neurology.tar,syn51469208
MSRA_Q9UJ68_OID21513_v1_Oncology.tar,syn51470518
MST1_P26927_OID30713_v1_Inflammation_II.tar,syn52363520
MSTN_O14793_OID20115_v1_Cardiometabolic.tar,syn51471262
MTDH_Q86UE4_OID30538_v1_Inflammation_II.tar,syn52361610
MTHFD2_P13995_OID31078_v1_Neurology_II.tar,syn52362410
MTHFSD_Q2M296_OID31305_v1_Oncology_II.tar,syn52362550
MTIF3_Q9H2K0_OID31513_v1_Oncology_II.tar,syn52361881
MTPN_P58546_OID20080_v1_Cardiometabolic.tar,syn51470469
MTR_Q99707_OID30110_v1_Cardiometabolic_II.tar,syn52361613
MTSS1_O43312_OID31492_v1_Oncology_II.tar,syn52361852
MTSS2_Q765P7_OID31409_v1_Oncology_II.tar,syn52362679
MTUS1_Q9ULD2_OID31315_v1_Oncology_II.tar,syn52363003
MUC13_Q9H3R2_OID20866_v1_Neurology.tar,syn51470249
MUC16_Q8WXI7_OID21378_v1_Oncology.tar,syn51469906
MUC2_Q02817_OID30377_v1_Cardiometabolic_II.tar,syn52362546
MUCL3_Q3MIW9_OID31170_v1_Oncology_II.tar,syn52361974
MVK_Q03426_OID20459_v1_Inflammation.tar,syn51470487
MXRA8_Q9BRK3_OID30583_v1_Inflammation_II.tar,syn52361932
MYBPC1_Q00872_OID30296_v1_Cardiometabolic_II.tar,syn52361608
MYBPC2_Q14324_OID30199_v1_Cardiometabolic_II.tar,syn52361946
MYCBP2_O75592_OID30996_v1_Neurology_II.tar,syn52363669
MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II.tar,syn52361875
MYH4_Q9Y623_OID30061_v1_Cardiometabolic_II.tar,syn52361933
MYH7B_A7E2Y1_OID31178_v1_Oncology_II.tar,syn52363630
MYH9_P35579_OID30382_v1_Cardiometabolic_II.tar,syn52362458
MYL1_P05976_OID30120_v1_Cardiometabolic_II.tar,syn52361858
MYL3_P08590_OID30251_v1_Cardiometabolic_II.tar,syn52362049
MYL4_P12829_OID30245_v1_Cardiometabolic_II.tar,syn52362505
MYL6B_P14649_OID30936_v1_Neurology_II.tar,syn52363379
MYLPF_Q96A32_OID30917_v1_Neurology_II.tar,syn52362435
MYO6_Q9UM54_OID30989_v1_Neurology_II.tar,syn52361619
MYO9B_Q13459_OID20451_v1_Inflammation.tar,syn51470178
MYOC_Q99972_OID21121_v1_Neurology.tar,syn51470129
MYOM1_P52179_OID30834_v1_Neurology_II.tar,syn52363176
MYOM2_P54296_OID30131_v1_Cardiometabolic_II.tar,syn52361435
MYOM3_Q5VTT5_OID30633_v1_Inflammation_II.tar,syn52362524
MZB1_Q8WU39_OID20732_v1_Inflammation.tar,syn51469571
MZT1_Q08AG7_OID21186_v1_Oncology.tar,syn51471263
NAA10_P41227_OID30188_v1_Cardiometabolic_II.tar,syn52361609
NAA80_Q93015_OID30893_v1_Neurology_II.tar,syn52361799
NAAA_Q02083_OID20931_v1_Neurology.tar,syn51469365
NACC1_Q96RE7_OID31393_v1_Oncology_II.tar,syn52363572
NADK_O95544_OID20178_v1_Cardiometabolic.tar,syn51470016
NAGA_P17050_OID30509_v1_Inflammation_II.tar,syn52363077
NAGK_Q9UJ70_OID30271_v1_Cardiometabolic_II.tar,syn52362501
NAGPA_Q9UK23_OID30643_v1_Inflammation_II.tar,syn52361565
NAMPT_P43490_OID21227_v1_Oncology.tar,syn51469285
NAP1L4_Q99733_OID31475_v1_Oncology_II.tar,syn52361825
NAPRT_Q6XQN6_OID31114_v1_Neurology_II.tar,syn52362961
NARS1_O43776_OID31035_v1_Neurology_II.tar,syn52362941
NBL1_P41271_OID21486_v1_Oncology.tar,syn51469325
NBN_O60934_OID20442_v1_Inflammation.tar,syn51468705
NCAM1_P13591_OID20354_v1_Cardiometabolic.tar,syn51469937
NCAM2_O15394_OID21095_v1_Neurology.tar,syn51469060
NCAN_O14594_OID21055_v1_Neurology.tar,syn51470022
NCF2_P19878_OID20567_v1_Inflammation.tar,syn51469723
NCK2_O43639_OID20683_v1_Inflammation.tar,syn51468916
NCLN_Q969V3_OID20448_v1_Inflammation.tar,syn51471343
NCR1_O76036_OID20566_v1_Inflammation.tar,syn51468711
NCR3LG1_Q68D85_OID31490_v1_Oncology_II.tar,syn52363459
NCS1_P62166_OID21458_v1_Oncology.tar,syn51471407
NDRG1_Q92597_OID20792_v1_Neurology.tar,syn51469885
NDST1_P52848_OID31369_v1_Oncology_II.tar,syn52363266
NDUFA5_Q16718_OID30520_v1_Inflammation_II.tar,syn52363346
NDUFB7_P17568_OID31521_v1_Oncology_II.tar,syn52362963
NDUFS6_O75380_OID21224_v1_Oncology.tar,syn51471315
NEB_P20929_OID30105_v1_Cardiometabolic_II.tar,syn52361980
NECAP2_Q9NVZ3_OID30089_v1_Cardiometabolic_II.tar,syn52362060
NECTIN1_Q15223_OID30545_v1_Inflammation_II.tar,syn52362027
NECTIN2_Q92692_OID20222_v1_Cardiometabolic.tar,syn51471139
NECTIN4_Q96NY8_OID21490_v1_Oncology.tar,syn51470023
NEDD4L_Q96PU5_OID30521_v1_Inflammation_II.tar,syn52362726
NEDD9_Q14511_OID30503_v1_Inflammation_II.tar,syn52363261
NEFL_P07196_OID20871_v1_Neurology.tar,syn51469014
NEK7_Q8TDX7_OID31250_v1_Oncology_II.tar,syn52362785
NELL1_Q92832_OID21494_v1_Oncology.tar,syn51469719
NELL2_Q99435_OID20706_v1_Inflammation.tar,syn51469063
NENF_Q9UMX5_OID31354_v1_Oncology_II.tar,syn52362440
NEO1_Q92859_OID31066_v1_Neurology_II.tar,syn52362427
NEXN_Q0ZGT2_OID30678_v1_Inflammation_II.tar,syn52363661
NFASC_O94856_OID20634_v1_Inflammation.tar,syn51468940
NFAT5_O94916_OID30522_v1_Inflammation_II.tar,syn52361255
NFATC1_O95644_OID20545_v1_Inflammation.tar,syn51471027
NFATC3_Q12968_OID20470_v1_Inflammation.tar,syn51470355
NFE2_Q16621_OID30268_v1_Cardiometabolic_II.tar,syn52362983
NFIC_P08651_OID30988_v1_Neurology_II.tar,syn52361432
NFKB1_P19838_OID30160_v1_Cardiometabolic_II.tar,syn52361796
NFKB2_Q00653_OID31258_v1_Oncology_II.tar,syn52362366
NFKBIE_O00221_OID21212_v1_Oncology.tar,syn51471363
NFU1_Q9UMS0_OID31510_v1_Oncology_II.tar,syn52363563
NFX1_Q12986_OID30158_v1_Cardiometabolic_II.tar,syn52362417
NFYA_P23511_OID30134_v1_Cardiometabolic_II.tar,syn52361561
NGFR_P08138_OID30300_v1_Cardiometabolic_II.tar,syn52361514
NGF_P01138_OID20920_v1_Neurology.tar,syn51471267
NGRN_Q9NPE2_OID31115_v1_Neurology_II.tar,syn52362378
NHLRC3_Q5JS37_OID30614_v1_Inflammation_II.tar,syn52361329
NID1_P14543_OID20362_v1_Cardiometabolic.tar,syn51469406
NID2_Q14112_OID21085_v1_Neurology.tar,syn51468415
NINJ1_Q92982_OID21167_v1_Oncology.tar,syn51470965
NIT1_Q86X76_OID30252_v1_Cardiometabolic_II.tar,syn52361994
NIT2_Q9NQR4_OID30336_v1_Cardiometabolic_II.tar,syn52361349
NLGN1_Q8N2Q7_OID30900_v1_Neurology_II.tar,syn52361424
NLGN2_Q8NFZ4_OID30878_v1_Neurology_II.tar,syn52361525
NME1_P15531_OID30451_v1_Inflammation_II.tar,syn52361868
NME3_Q13232_OID20789_v1_Inflammation.tar,syn51469411
NMI_Q13287_OID31378_v1_Oncology_II.tar,syn52362984
NMNAT1_Q9HAN9_OID20913_v1_Neurology.tar,syn51469505
NMRK2_Q9NPI5_OID31163_v1_Oncology_II.tar,syn52363631
NMT1_P30419_OID31021_v1_Neurology_II.tar,syn52361758
NOMO1_Q15155_OID21106_v1_Neurology.tar,syn51470607
NOP56_O00567_OID30055_v1_Cardiometabolic_II.tar,syn52362537
NOS1_P29475_OID20863_v1_Neurology.tar,syn51469556
NOS2_P35228_OID30087_v1_Cardiometabolic_II.tar,syn52362605
NOS3_P29474_OID20834_v1_Neurology.tar,syn51471432
NOTCH1_P46531_OID20311_v1_Cardiometabolic.tar,syn51471248
NOTCH2_Q04721_OID30407_v1_Cardiometabolic_II.tar,syn52362023
NOTCH3_Q9UM47_OID20253_v1_Cardiometabolic.tar,syn51469038
NPC2_P61916_OID30418_v1_Cardiometabolic_II.tar,syn52361860
NPDC1_Q9NQX5_OID20205_v1_Cardiometabolic.tar,syn51470101
NPHS1_O60500_OID30540_v1_Inflammation_II.tar,syn52363102
NPHS2_Q9NP85_OID30462_v1_Inflammation_II.tar,syn52362831
NPL_Q9BXD5_OID30329_v1_Cardiometabolic_II.tar,syn52362562
NPM1_P06748_OID20961_v1_Neurology.tar,syn51469119
NPPB_P16860_OID20049_v1_Cardiometabolic.tar,syn51471418
NPPC_P23582_OID20568_v1_Inflammation.tar,syn51468586
NPR1_P16066_OID30116_v1_Cardiometabolic_II.tar,syn52361682
NPTN_Q9Y639_OID21235_v1_Oncology.tar,syn51469639
NPTX1_Q15818_OID21074_v1_Neurology.tar,syn51468578
NPTX2_P47972_OID30390_v1_Cardiometabolic_II.tar,syn52361417
NPTXR_O95502_OID20191_v1_Cardiometabolic.tar,syn51471033
NPY_P01303_OID21388_v1_Oncology.tar,syn51468446
NRCAM_Q92823_OID20229_v1_Cardiometabolic.tar,syn51469672
NRGN_Q92686_OID30674_v1_Inflammation_II.tar,syn52363383
NRN1_Q9NPD7_OID30983_v1_Neurology_II.tar,syn52362784
NRP1_O14786_OID20390_v1_Cardiometabolic.tar,syn51471036
NRP2_O60462_OID21081_v1_Neurology.tar,syn51470145
NRTN_Q99748_OID20465_v1_Inflammation.tar,syn51470373
NRXN3_Q9Y4C0_OID30901_v1_Neurology_II.tar,syn52362756
NSFL1C_Q9UNZ2_OID21022_v1_Neurology.tar,syn51471408
NT5C1A_Q9BXI3_OID31102_v1_Neurology_II.tar,syn52362019
NT5C3A_Q9H0P0_OID20553_v1_Inflammation.tar,syn51468754
NT5C_Q8TCD5_OID30294_v1_Cardiometabolic_II.tar,syn52361456
NT5E_P21589_OID21498_v1_Oncology.tar,syn51469398
NTF3_P20783_OID20591_v1_Inflammation.tar,syn51471290
NTF4_P34130_OID21208_v1_Oncology.tar,syn51471151
NTRK2_Q16620_OID20136_v1_Cardiometabolic.tar,syn51470527
NTRK3_Q16288_OID21057_v1_Neurology.tar,syn51469905
NTproBNP_NTproBNP_OID20125_v1_Cardiometabolic.tar,syn51471153
NUB1_Q9Y5A7_OID20510_v1_Inflammation.tar,syn51468637
NUBP1_P53384_OID31412_v1_Oncology_II.tar,syn52362829
NUCB2_P80303_OID21448_v1_Oncology.tar,syn51471266
NUDC_Q9Y266_OID20623_v1_Inflammation.tar,syn51471253
NUDT10_Q8NFP7_OID30198_v1_Cardiometabolic_II.tar,syn52363164
NUDT15_Q9NV35_OID30102_v1_Cardiometabolic_II.tar,syn52361653
NUDT16_Q96DE0_OID31484_v1_Oncology_II.tar,syn52361902
NUDT2_P50583_OID21308_v1_Oncology.tar,syn51470426
NUDT5_Q9UKK9_OID21115_v1_Neurology.tar,syn51468723
NUMB_P49757_OID30568_v1_Inflammation_II.tar,syn52361297
NUP50_Q9UKX7_OID30100_v1_Cardiometabolic_II.tar,syn52361596
NXPE4_Q6UWF7_OID30076_v1_Cardiometabolic_II.tar,syn52363485
NXPH1_P58417_OID20849_v1_Neurology.tar,syn51469923
NXPH3_O95157_OID30565_v1_Inflammation_II.tar,syn52361720
OBP2B_Q9NPH6_OID20980_v1_Neurology.tar,syn51470759
OCLN_Q16625_OID31069_v1_Neurology_II.tar,syn52361739
ODAM_A1E959_OID20793_v1_Neurology.tar,syn51468993
OFD1_O75665_OID31268_v1_Oncology_II.tar,syn52361727
OGA_O60502_OID31465_v1_Oncology_II.tar,syn52362690
OGFR_Q9NZT2_OID21360_v1_Oncology.tar,syn51469608
OGN_P20774_OID21123_v1_Neurology.tar,syn51469331
OGT_O15294_OID31300_v1_Oncology_II.tar,syn52361423
OLFM4_Q6UX06_OID30665_v1_Inflammation_II.tar,syn52361678
OLR1_P78380_OID20183_v1_Cardiometabolic.tar,syn51470348
OMD_Q99983_OID20725_v1_Inflammation.tar,syn51469046
OMG_P23515_OID21352_v1_Oncology.tar,syn51469495
OMP_P47874_OID30835_v1_Neurology_II.tar,syn52362954
OPHN1_O60890_OID31087_v1_Neurology_II.tar,syn52361409
OPLAH_O14841_OID30201_v1_Cardiometabolic_II.tar,syn52361464
OPTC_Q9UBM4_OID21362_v1_Oncology.tar,syn51471340
ORM1_P02763_OID30768_v1_Inflammation_II.tar,syn52363469
OSBPL2_Q9H1P3_OID31085_v1_Neurology_II.tar,syn52363512
OSCAR_Q8IYS5_OID20776_v1_Inflammation.tar,syn51468789
OSMR_Q99650_OID20356_v1_Cardiometabolic.tar,syn51468497
OSM_P13725_OID20574_v1_Inflammation.tar,syn51471024
OSTN_P61366_OID30909_v1_Neurology_II.tar,syn52362394
OTOA_Q7RTW8_OID30825_v1_Neurology_II.tar,syn52363175
OTUD6B_Q8N6M0_OID31487_v1_Oncology_II.tar,syn52362109
OTUD7B_Q6GQQ9_OID31064_v1_Neurology_II.tar,syn52361322
OXCT1_P55809_OID30227_v1_Cardiometabolic_II.tar,syn52362675
OXT_P01178_OID21047_v1_Neurology.tar,syn51471255
P4HB_P07237_OID21509_v1_Oncology.tar,syn51469427
PACS2_Q86VP3_OID30186_v1_Cardiometabolic_II.tar,syn52362345
PADI2_Q9Y2J8_OID20467_v1_Inflammation.tar,syn51469092
PADI4_Q9UM07_OID20832_v1_Neurology.tar,syn51469653
PAEP_P09466_OID20925_v1_Neurology.tar,syn51470345
PAFAH1B3_Q15102_OID30998_v1_Neurology_II.tar,syn52361594
PAFAH2_Q99487_OID31286_v1_Oncology_II.tar,syn52361922
PAG1_Q9NWQ8_OID20108_v1_Cardiometabolic.tar,syn51470285
PAGR1_Q9BTK6_OID30206_v1_Cardiometabolic_II.tar,syn52362132
PAIP2B_Q9ULR5_OID31228_v1_Oncology_II.tar,syn52361732
PAK4_O96013_OID20819_v1_Neurology.tar,syn51469121
PALLD_Q8WX93_OID30444_v1_Inflammation_II.tar,syn52362499
